Date,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_Volume,HDFCBANK.NS_Open,HDFCBANK.NS_High,HDFCBANK.NS_Low,HDFCBANK.NS_Close,HDFCBANK.NS_Volume,TCS.NS_Open,TCS.NS_High,TCS.NS_Low,TCS.NS_Close,TCS.NS_Volume,HINDUNILVR.NS_Open,HINDUNILVR.NS_High,HINDUNILVR.NS_Low,HINDUNILVR.NS_Close,HINDUNILVR.NS_Volume
2023-08-31,1202.5990605910981,1203.5917135507277,1191.133870437995,1194.6578369140625,21638600,768.4767470204652,770.4965046276685,760.7384322394234,764.80224609375,100075772,3216.6849335751754,3232.196053475571,3162.442888567847,3174.88037109375,3417652,2435.1214509344168,2442.574775663711,2395.739091743096,2409.155029296875,3235414
2023-09-01,1194.4343955405523,1203.9141576589248,1192.0023233270636,1197.4619140625,18112842,764.5833196769412,768.4768057096691,758.9134187598048,766.384033203125,43226776,3183.5820610390588,3205.3355926504364,3174.8806945764272,3196.066650390625,1277950,2409.154980606368,2418.243181036878,2404.298251180034,2408.91455078125,813413
2023-09-04,1197.4619529612135,1202.921543874001,1193.8140262826475,1196.494140625,9347626,773.830269769566,774.5359402767891,766.4813275172515,771.1778564453125,25073638,3194.931685189502,3246.809220695035,3187.41257598443,3233.23681640625,1828332,2417.762533557869,2417.762533557869,2396.6047070907757,2405.644775390625,1143301
2023-09-05,1201.1101487589585,1208.033879307401,1197.362859390741,1202.89697265625,8675876,773.0516417713671,773.0516417713671,764.38861183011,766.4813842773438,38712082,3234.6554038844083,3260.1921570729696,3220.6100972668646,3243.498779296875,1501842,2413.915394059156,2426.850471422954,2406.317905661091,2411.078369140625,844088
2023-09-06,1201.6560920331103,1209.125708635972,1199.745186611218,1205.4281005859375,8200370,767.4060807161218,778.6971658570981,766.4813659496907,776.507080078125,56320910,3247.8962056023015,3257.2595880304025,3213.9418792762212,3244.018310546875,1314818,2417.2335987731162,2429.3994901596448,2411.4632823258457,2426.89892578125,1094146
2023-09-07,1201.9537313347682,1210.1679582595825,1196.6430625915527,1207.06591796875,13652572,776.5071683013815,785.5108553045627,772.4433538873283,783.977783203125,34208342,3244.869971787651,3272.4874497481187,3236.8306240064776,3267.994873046875,1885092,2413.9155660646034,2425.3120342685106,2404.298372574306,2411.463134765625,1894798
2023-09-08,1211.0365924741222,1218.9778160313297,1202.5742018862823,1215.1064453125,23109288,782.7367500914759,794.7092081887672,782.3960344054848,790.085693359375,34502210,3267.9950061256823,3277.2166113090193,3248.8897779790445,3255.368408203125,1518917,2408.1451720847567,2424.542533414333,2405.789006714791,2417.570068359375,1018234
2023-09-11,1216.9924464989115,1229.326207160582,1216.9924464989115,1228.20947265625,13271074,792.762427572447,796.4612273788786,790.3776555229446,794.173828125,31573022,3274.3786420487936,3296.794186224064,3258.2999485436435,3292.017822265625,1783604,2417.5700925864157,2441.7091068313885,2413.0019257804925,2439.16064453125,1121083
2023-09-12,1232.3785847782628,1232.3785847782628,1209.026400892418,1210.4658203125,16255666,798.164658821722,799.576059429664,790.888730360441,796.6559448242188,39033340,3302.753377677456,3395.3476597908902,3294.24112670406,3386.740966796875,4476016,2451.422761152835,2451.422761152835,2392.7578775002953,2403.192626953125,3946716
2023-09-13,1211.0365644667,1222.2783103355039,1204.2120756300537,1216.52099609375,12803338,793.9305153592652,803.8102007820438,792.61642814262,800.062744140625,46420094,3377.5667884111795,3394.3548393912247,3352.881167564008,3374.492919921875,1754929,2398.528031585994,2412.953821671716,2396.6045929078978,2410.59765625,1231305
2023-09-14,1220.9630582690309,1223.8417758931353,1213.5181615722684,1217.6376953125,9209636,800.2330637010272,803.0315068308923,795.7798770993519,799.5760498046875,23538848,3376.5732902680156,3402.724722448377,3353.4483897915056,3367.115234375,2604721,2414.877116668816,2417.7622745142985,2397.662435442003,2405.067626953125,2081195
2023-09-15,1224.9336610195687,1224.9336610195687,1215.7516218263509,1219.89599609375,25468592,803.0314427561306,812.7651572137806,803.0314427561306,808.75,173411202,3374.4927449137253,3411.8520676923513,3369.385255912165,3403.29248046875,2952897,2380.0630656688218,2394.6811526537804,2371.599888531816,2375.158203125,3750697
2023-09-18,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300,804.8565015861909,805.464858730247,791.399629677695,792.8353881835938,37056288,3386.0311667076244,3423.1540341202676,3381.49125393767,3410.716552734375,1395753,2376.7452552607615,2397.518252743504,2367.753085247378,2393.3828125,1499641
2023-09-20,1202.623922773179,1204.882232531632,1168.8488809798134,1182.3240966796875,57081884,778.2104866731253,778.2104866731253,759.4244292708094,761.0304565429688,115474648,3385.9840325039686,3428.545284309186,3385.9840325039686,3410.622314453125,1649396,2355.875719757136,2385.0639960460076,2351.403818682455,2372.41748046875,1795159
2023-09-21,1178.7504333612094,1186.269851496792,1171.3303774506073,1173.7127685546875,12226182,755.8229580049356,763.5855718328563,748.0603441770149,755.9932861328125,72841442,3394.07069433771,3409.6291501028677,3336.8021197123207,3390.996826171875,2004073,2371.5999698741725,2387.9491991879845,2349.3841584769084,2378.668701171875,2223720
2023-09-22,1179.2716708437545,1182.4729522811776,1166.367182863141,1168.823974609375,19176786,758.7430770496563,761.3711919566923,741.5874045249608,744.4588623046875,61704250,3389.767307044792,3436.821136153463,3371.844336912951,3408.352294921875,1989083,2373.5236110134474,2394.6814389884457,2363.906416479357,2387.42041015625,1176741
2023-09-25,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884,742.195730377536,749.8366724935371,742.195730377536,745.1158447265625,40208754,3407.2645938378673,3423.816191448461,3365.7909268897833,3383.288330078125,1238778,2387.4202050171175,2404.009864162956,2365.8296521022116,2381.072998046875,1122778
2023-09-26,1160.684310036077,1166.4664650387544,1159.2201711598175,1162.644775390625,10087782,742.1957693327212,749.4960555884529,742.1957693327212,748.3523559570312,27575308,3374.256300567167,3400.123946328617,3344.3687499178695,3391.375244140625,1726062,2379.293491615289,2393.719280772213,2367.031570831904,2384.053955078125,1263548
2023-09-27,1163.1411580463555,1177.1872222950064,1160.6595255350553,1175.747802734375,11722778,741.2223412220462,745.8458554975613,737.3288555163493,743.0960693359375,39338538,3395.442047023852,3418.141381042953,3363.000869306307,3394.780029296875,1541134,2381.216929789772,2408.9144919255973,2374.484894850948,2405.981201171875,1086791
2023-09-28,1182.7460248832851,1182.7460248832851,1153.959088482433,1158.4757080078125,14518346,746.5759362770035,748.3279930851168,738.9592924506106,741.5630493164062,55354188,3404.9000837191634,3407.5483855217467,3336.187400782379,3345.077880859375,1755753,2404.2985855552424,2405.2603049894647,2359.290069074692,2366.16650390625,1612346
2023-09-29,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014,741.5629997895483,747.2815569377753,740.8816873168103,742.8284301757812,32053782,3345.503418267973,3375.0598423503143,3315.5687643212023,3337.36962890625,2243791,2371.1671991046196,2378.1396644178585,2356.6932758747366,2371.21533203125,1249567
2023-10-03,1156.4158809171215,1159.2201982891547,1149.4921506176527,1150.5592041015625,8859056,743.1690816035621,743.1690816035621,732.9486816600946,733.9464111328125,38971694,3342.665949831353,3342.665949831353,3291.4980077975183,3323.4189453125,1948148,2394.681289130585,2403.336763669611,2367.560849200591,2374.388916015625,1585626
2023-10-04,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386,727.5952007546005,747.0626308751249,724.7967576747751,744.4102172851562,54649430,3297.36203086249,3355.7181888095365,3288.8497806653972,3346.023681640625,1788138,2372.609705016064,2414.925355268192,2370.782297423777,2411.847900390625,1587335
2023-10-05,1151.1052273242312,1156.1428927957072,1146.017880733707,1148.5491943359375,10953682,747.0869560565192,755.1172706279191,745.8945403681716,747.4276123046875,48512674,3361.39307255119,3427.5994639632845,3358.7447707127926,3394.827392578125,2990768,2421.6091416759778,2428.148879724441,2399.826293950127,2423.099853515625,1909928
2023-10-06,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026,751.4428415259151,751.9295273041055,744.5562258825445,746.600341796875,17759356,3396.3879823671864,3437.956093195864,3381.3024289058944,3425.140380859375,2075691,2423.484570530286,2423.5327034555758,2398.5280009596054,2403.72119140625,1083342
2023-10-09,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878,743.6558133244023,744.6291848078113,735.8688414571311,737.937255859375,16454972,3447.508726297345,3479.618780028991,3434.220111520866,3441.171875,4233074,2389.872264865304,2420.166420335427,2386.0253879802085,2415.16552734375,1468771
2023-10-10,1144.8018394410437,1150.435072150941,1143.4121010954177,1145.719970703125,10236032,740.0300286548502,744.1424994102023,737.426212407623,742.1227416992188,33266292,3442.780002709694,3450.2991116642156,3406.177369170832,3432.234130859375,1848148,2416.0310526878234,2424.350065076467,2407.5199782028826,2419.8779296875,1092373
2023-10-11,1148.7227620999727,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118,744.6778161774354,750.5424029295025,743.8991308991633,749.3013305664062,31333360,3452.190076524315,3452.190076524315,3409.628829005522,3414.26318359375,2426417,2421.9455913883344,2465.799845128871,2419.925887192014,2458.538818359375,1697398
2023-10-12,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.0693359375,12554450,747.5979272653602,755.3362421435227,745.4078415117224,754.2898559570312,22025336,3381.255066664783,3394.1652209191284,3346.354931906954,3350.563720703125,4241281,2457.1927723681315,2469.2623963498677,2441.997560711172,2459.1162109375,1625010
2023-10-13,1161.4039150831682,1170.0896281233202,1156.0187245288932,1166.019775390625,10150316,749.4960266639874,753.7788848660191,744.6048112974557,747.4276123046875,39745300,3338.69358497852,3383.14644574169,3333.964557237757,3377.329833984375,2890357,2455.317497063549,2478.0620645094978,2445.3636084261634,2471.089599609375,1531977
2023-10-16,1163.885548402189,1168.6254903286665,1159.4186102633319,1163.4140625,5929036,745.3592240817852,746.794923276397,740.0056808464606,744.4345092773438,17856084,3372.7426595528814,3380.9237853621166,3328.384470724045,3333.066162109375,1671104,2462.001575180815,2483.159401217525,2454.884945795465,2460.36669921875,954899
2023-10-17,1169.3451452373686,1171.18152891328,1162.0491704758838,1168.972900390625,7928180,757.1613181665532,757.1613181665532,747.0625893528261,750.0800170898438,32902558,3338.6939867288806,3342.618987862192,3313.4883582014045,3316.98779296875,1672065,2460.3666656090186,2471.6187350704254,2448.9701973679284,2458.298828125,1253538
2023-10-18,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320,750.0800099587005,750.0800099587005,738.8375816778204,739.640625,31216200,3320.7236263016166,3331.7895061885492,3295.1868738350418,3298.2607421875,1408245,2471.6666992800892,2472.8207154649635,2442.334261041224,2450.701171875,1084689
2023-10-19,1147.5068298823098,1152.37085365543,1142.0472385636656,1144.603271484375,12032556,732.6567520860139,742.8041382598725,731.5860077723223,737.3045654296875,30252364,3289.9634735404866,3296.933225036673,3273.2741297100188,3276.830078125,1514545,2428.341560300078,2456.6160176189264,2428.341560300078,2450.557373046875,1272343
2023-10-20,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312,732.46203118805,743.1691173582408,732.46203118805,741.1250610351562,21094010,3271.851538812367,3318.4108463185244,3265.830272123187,3313.717041015625,1481211,2423.532853874519,2446.1813923845625,2389.920808276761,2399.634033203125,3608160
2023-10-23,1136.5875839948083,1144.6528889030683,1119.340239652529,1123.2860107421875,7853962,741.4656641644435,744.0207640901824,730.0772068991747,732.9730224609375,22376136,3293.282606983661,3298.924665925999,3225.292914465402,3233.684814453125,1106272,2398.5279845024033,2413.8673607001533,2385.4006096999938,2388.429931640625,922707
2023-10-25,1116.7594889591046,1132.2200112886635,1113.2603628260954,1120.680419921875,11620688,740.2490577379119,741.1251158897211,725.8674694399969,728.3252563476562,28311996,3215.0510835130726,3247.7658047580812,3202.439275108519,3214.671875,1518537,2380.303660635324,2394.6813187831185,2370.638333654774,2382.467529296875,1435836
2023-10-26,1117.2307983645155,1120.7050833883056,1101.993601137725,1105.07080078125,15222534,725.7700665168079,726.1350808000519,710.6828094760561,712.2158813476562,55561798,3193.763124801465,3199.1206609136366,3157.682056799983,3164.082763671875,1984471,2366.7911793104713,2394.6810387984856,2361.645887176679,2381.6015625,2650560
2023-10-27,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084,715.1846713831347,719.3215000369331,713.9193003827721,715.0143432617188,31940532,3176.6470576535294,3188.0260918899003,3164.319770564128,3177.5478515625,1108851,2372.8500409244107,2399.4896181833687,2369.532156347195,2387.035400390625,1784812
2023-10-30,1128.6464350717906,1153.9590859902871,1126.6362885582769,1147.7550048828125,16813304,712.1429060469561,725.1373914861161,711.4858921827074,722.7769775390625,23310982,3176.6473033537277,3207.7975045879466,3161.238193300146,3203.719970703125,910972,2376.408370884971,2396.604476019971,2368.137491054643,2384.005859375,875135
2023-10-31,1155.4480281047179,1155.4480281047179,1133.0636557231696,1135.5452880859375,12808438,731.9754116576363,731.9754116576363,717.3748382868058,718.591552734375,32634824,3223.11140625,3223.11140625,3176.6944759889084,3194.4267578125,999811,2375.6388717693503,2396.6043986199174,2373.3308394606465,2388.91064453125,920414
2023-11-01,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190,711.6562028835086,719.053802155173,711.6562028835086,717.6181030273438,33877466,3181.3883899113507,3197.1294802109005,3139.665263486284,3158.29833984375,1563475,2389.872517068365,2398.479858048151,2372.369272353013,2377.610595703125,1267131
2023-11-02,1148.4746196953226,1153.6116471680004,1145.4966608528325,1151.57666015625,10562104,722.7283533192214,725.4051249981815,714.041024388573,718.7131958007812,45225154,3170.199239637595,3201.254523980291,3170.199239637595,3186.224853515625,1245384,2397.712720572578,2418.05694971683,2386.3781259241405,2409.144287109375,1595123
2023-11-03,1155.0509397455937,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156,724.18834838353,725.8430917067044,721.0979059562075,722.1199340820312,18095340,3206.9912455011868,3212.585844899684,3171.2421581670574,3177.50048828125,1402598,2419.025842955284,2434.041822356889,2408.1756341749065,2430.893310546875,1125583
2023-11-06,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304,729.0552066561768,729.0552066561768,721.7549208752405,727.351806640625,25593730,3200.353215744259,3216.7580355663695,3185.1811708696196,3205.33154296875,1099852,2436.4635817525063,2439.1277069413013,2413.3100065366066,2419.4130859375,1338677
2023-11-07,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204,727.1084316790375,727.1084316790375,718.9320882014275,723.8233032226562,41952848,3203.1981737821743,3227.9948935666866,3191.8191394170512,3196.038818359375,1191144,2418.0567753486666,2426.9694373134216,2407.642468323427,2418.49267578125,1473411
2023-11-08,1157.4333936812945,1161.9003321646271,1152.3460470752768,1159.3690185546875,7884494,722.2172785513859,726.8407930714139,720.7815793854345,725.9161376953125,31399546,3196.9874936140654,3225.9092097799353,3195.185905537711,3206.56494140625,992899,2419.9945835252884,2446.151450520958,2419.703904366419,2440.677978515625,745022
2023-11-09,1159.344192861405,1159.3689122452765,1143.6353879313751,1146.787109375,14513610,723.2150058605088,726.4271198457463,721.9982915168673,723.044677734375,22116740,3214.672127467861,3215.9995888748977,3169.1085310424833,3174.22900390625,2112352,2441.3560158995438,2443.24507561341,2395.82369292023,2399.359619140625,1823094
2023-11-10,1144.3055869187945,1149.6659373563402,1140.5831381668131,1148.9461669921875,7734954,720.3435553235623,728.0818705084018,720.3192566823748,725.8917846679688,14015186,3165.2682103187162,3174.2291540075717,3150.4281448953298,3160.95361328125,1338557,2399.650028684596,2410.8878868491356,2388.3639210974534,2408.90185546875,771062
2023-11-13,1152.9167762849927,1153.7606282722284,1147.3579437297892,1148.79736328125,3854810,726.1837249264701,728.0574529993991,723.1662973344708,724.5776977539062,20605914,3182.3363456138045,3182.3363456138045,3154.8370148561166,3159.151611328125,1030990,2399.8438733224393,2409.531601082111,2393.8375294148013,2400.76416015625,760809
2023-11-15,1161.4039352802765,1172.2982770196893,1154.9516911953863,1169.5684814453125,12220648,732.0240144584016,735.3577999173147,730.2963157159859,732.1700439453125,41245460,3208.0345356358303,3236.387205247155,3182.384247933324,3228.137451171875,2059802,2423.772570174954,2424.8868008034055,2398.681449298302,2408.756591796875,1457029
2023-11-16,1166.9131951067154,1178.3534231349859,1164.8533675821152,1171.6778564453125,13134910,734.7494210785321,739.2756221207742,731.8536647558356,734.0924072265625,29713838,3252.554843852836,3346.716401326636,3237.524943071945,3316.846435546875,3951984,2402.749994479464,2427.5506701157833,2398.051588811652,2413.406494140625,1420578
2023-11-17,1167.8064883385834,1177.9067803474445,1167.3846835483773,1169.121826171875,7758634,725.16173850318,733.6787387876133,724.6750527726409,732.5106811523438,23701874,3316.846915251043,3342.1177656056184,3311.8211279487155,3321.208740234375,2021292,2388.024772240493,2454.3857040451476,2388.024772240493,2449.83251953125,1756043
2023-11-20,1165.6474702823514,1170.5362129509904,1159.61703140789,1166.0445556640625,4490186,736.3554985735485,736.3554985735485,730.7829708116128,732.559326171875,19331452,3310.587885368086,3351.0307783179896,3310.587885368086,3337.470947265625,1475621,2455.3060570111074,2455.3545429521237,2421.931882967177,2428.180419921875,944231
2023-11-21,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.7109375,8214450,739.2756311878541,740.7356883923068,735.9174877356371,738.7645874023438,24959972,3337.4710894515033,3355.9145625524966,3319.8334924330106,3328.557373046875,1807236,2426.775873205331,2438.4011468494286,2419.994463579608,2427.01806640625,1088806
2023-11-22,1178.7752974396924,1188.4288224829827,1177.3855591701267,1185.3267822265625,8534814,739.7623206231069,739.7623206231069,731.7563640092628,736.1365356445312,29123650,3318.885363485057,3349.8457300587393,3300.963475125066,3347.47509765625,1798051,2429.4401519279063,2445.4249041985913,2425.807253684569,2443.148193359375,816610
2023-11-23,1185.3268657327444,1191.1835423841578,1185.3268657327444,1188.9500732421875,8531542,734.1654789893513,741.6360936254299,734.1654789893513,740.3950805664062,13046220,3347.3325069701773,3360.608046657878,3318.884921925105,3326.7080078125,2729804,2427.938309351821,2448.815410196764,2427.938309351821,2441.21044921875,1023670
2023-11-24,1187.0144298509326,1192.474021001291,1186.7414260587238,1188.1558837890625,6749486,740.3462978210936,746.1622278549652,739.6892839772345,745.6511840820312,16469192,3313.432579520662,3323.199630349241,3274.3171487686473,3278.205078125,1989733,2436.5604911954642,2441.113675916267,2429.14923758649,2436.6572265625,735137
2023-11-28,1188.1558894990753,1191.034607263244,1178.899449291774,1188.404052734375,13792174,747.1599239182611,748.1576534487249,742.5851254924052,743.97216796875,28489338,3278.2053183724934,3301.1055341791257,3255.35233000702,3290.579833984375,1689195,2452.6905238421105,2452.6905238421105,2421.9319875995957,2432.152587890625,1880641
2023-11-29,1195.1540911072586,1197.1145563492605,1190.2156671664848,1191.5308837890625,12531306,746.5272258063289,760.6897681490088,746.0891967833849,758.8160400390625,34042488,3300.8683019137984,3335.9536587568928,3295.9374331994227,3331.923583984375,1441634,2433.5571751990915,2449.6871470601573,2429.779056038579,2446.19970703125,1265214
2023-11-30,1188.5529645510346,1191.530923348677,1176.2440439527552,1179.9913330078125,28439984,763.6828760176745,765.2889031775027,750.5423621524202,758.6456909179688,69491440,3318.3633662735556,3334.6732688773436,3300.8681476156107,3307.126708984375,3266235,2437.577508983649,2474.7300392947905,2437.577508983649,2466.0595703125,3095684
2023-12-01,1180.2643464861462,1189.3967050711567,1180.0658643673892,1188.3544921875,14342842,758.207681074416,762.0281520239192,755.3848801865702,756.990966796875,22153536,3318.8853188028297,3334.958159973904,3309.4502482693606,3329.932373046875,1172141,2467.9486525196867,2501.3228274260646,2462.6204022394677,2483.59423828125,1345599
2023-12-04,1215.9999042684663,1215.9999042684663,1190.4887710727894,1201.2093505859375,15590990,772.8569470817542,784.5374047202694,765.873018667368,783.2720336914062,50662456,3361.224615649316,3364.2117512474415,3316.98870959502,3330.69091796875,1625213,2496.52735584253,2526.9467253310654,2494.5898103587565,2521.037353515625,2188039
2023-12-05,1210.5403299982054,1211.4585824899339,1201.929016778731,1209.919921875,12693624,796.4612297811876,797.6779441560443,786.7275147823341,790.2316284179688,52230820,3354.9188237283443,3354.9188237283443,3321.540367317705,3348.85009765625,1377656,2554.654029613284,2554.654029613284,2476.474107182178,2483.20703125,3108717
2023-12-06,1214.560584514323,1227.3905513904704,1208.5549856031337,1221.5091552734375,16422442,797.4102062498663,797.4102062498663,786.8004930390686,792.22705078125,38613060,3349.7983059413914,3425.8956015934377,3342.733636591101,3417.598388671875,1896572,2489.745948833395,2503.018088105531,2482.9645396342376,2487.46923828125,1573754
2023-12-07,1220.9630401277734,1221.4345260102064,1212.0291642243994,1219.4989013671875,8142096,790.86431017188,795.2444817359088,786.5814519897668,793.5167236328125,20450386,3418.4515007803934,3442.679407232964,3405.839691660572,3427.839111328125,1967653,2471.436341071974,2479.8646169798762,2420.5757699695373,2439.612060546875,3925967
2023-12-08,1222.8739302715144,1229.2516522307412,1213.5181285411948,1218.8536376953125,10204894,793.5167662504412,805.4649253113081,793.5167662504412,804.5888671875,33728038,3445.002603708942,3456.3816379078157,3415.654224305756,3439.028564453125,1641155,2440.338403214065,2454.8215076090237,2429.97258274672,2443.535400390625,1605805
2023-12-11,1218.9777608532804,1224.7351961410227,1217.1909371644088,1220.6405029296875,7066138,803.0558607692541,809.6990738547369,801.5714454396721,803.5181884765625,23187620,3435.4250801466696,3463.9675828904656,3427.933975403513,3454.39013671875,1102503,2443.535526930268,2450.9465437770486,2420.9630748077757,2425.4677734375,2012243
2023-12-12,1220.9630282642331,1223.4198198791,1201.1843713898427,1203.1201171875,9197124,805.0755276490755,806.0732571804058,794.1981132379304,795.5364990234375,36581476,3450.64486709552,3507.018456073914,3443.1063027918103,3482.07958984375,2236866,2421.932066133503,2439.369977009664,2419.025747654143,2424.59619140625,1677929
2023-12-13,1202.102614795848,1210.2176004047437,1194.3103140708777,1208.03369140625,10031182,794.4901060535459,796.2178641804811,786.0461204150259,793.7357788085938,29346914,3455.006883047287,3461.1230679206947,3378.6250660277906,3407.59423828125,3850968,2429.5371083543723,2438.1106062439812,2420.043087035528,2433.46044921875,1513205
2023-12-14,1217.9851619285064,1228.3831772791464,1212.3518080035872,1223.0228271484375,16972354,801.0847344683164,807.3872910879392,800.5980487244109,803.1044921875,35172366,3442.157806348635,3487.673942630931,3439.8820921373363,3477.480224609375,3290396,2442.615348284568,2445.9575670788113,2423.0944348189337,2437.771484375,2166569
2023-12-15,1229.8969303201395,1240.8161121066785,1225.9511593183302,1238.63232421875,15932152,803.0314839042278,811.7918273650013,801.3767404796611,806.2192993164062,138837130,3476.9587660243214,3694.345737340675,3476.9587660243214,3661.204345703125,8531230,2441.3075966842007,2452.9328709541255,2428.713549558449,2444.116943359375,2543337
2023-12-18,1238.6323699765335,1258.1379030406688,1236.3243792186838,1251.239013671875,14165188,808.2390318694991,810.1857749432232,803.4938456272962,805.8056030273438,18014754,3658.4548633752634,3725.6859061104938,3631.9510077507234,3659.497802734375,2521612,2441.4527289270295,2465.0424417124486,2436.463643508276,2456.323486328125,1969036
2023-12-19,1268.1140495332209,1277.4945707453207,1253.3234974409622,1269.6527099609375,16820604,803.0314096384661,807.2412528497581,800.1356534706899,804.4428100585938,24008446,3646.0328779287265,3655.610326075665,3593.878961599447,3618.72314453125,2004435,2455.887401749272,2486.791157799084,2455.838915808523,2480.736328125,1656220
2023-12-20,1276.080186427869,1289.8780864366483,1250.7426960684581,1254.2913818359375,17736722,806.9249792104754,812.2541644467366,800.3303634873538,806.4382934570312,34232520,3629.2008491847714,3697.0483893157384,3571.6419454448946,3584.443359375,2586083,2492.603967299256,2492.603967299256,2467.464360050861,2477.636474609375,1468642
2023-12-21,1254.2170195322976,1277.2962009364337,1249.8741628164655,1271.8614501953125,13765454,806.438219443738,822.3771764061897,803.1530909094922,820.8927612304688,36589240,3561.874909756601,3609.7142216441343,3549.642540106947,3591.5078125,1517562,2462.8626881076684,2499.4338618616516,2456.807858015949,2473.470703125,1945695
2023-12-22,1270.3973397701047,1280.9689971307214,1264.4661412408368,1273.102294921875,16541784,819.3840760112807,820.5034769444852,811.3537615362043,813.1788330078125,48578850,3603.361070704759,3646.933245771475,3567.3274599977117,3626.119140625,2413058,2479.2833704529303,2499.1916993422915,2467.2706820101916,2495.17138671875,1174984
2023-12-26,1274.5663382448713,1286.453332624264,1271.935783794956,1279.554443359375,7465664,814.3469167985355,820.5278019503709,812.059517577905,818.8244018554688,18045856,3622.183949299086,3635.6016352928714,3594.0206528341296,3599.141357421875,1285231,2495.1714674879267,2510.7200826442336,2486.8884122492736,2504.03564453125,893776
2023-12-27,1281.5150092423955,1290.3992050276352,1277.0977519092014,1283.9222412109375,9204156,818.3620896655261,830.5292334309963,816.9506891067552,828.9718627929688,27009078,3602.4125627495287,3620.618971095341,3573.016724517037,3613.981201171875,1293976,2505.2466593414183,2530.4347541375814,2500.3058230631373,2526.850341796875,1073278
2023-12-28,1285.38634910855,1296.4047727896045,1283.922210219302,1293.2034912109375,12302636,831.8919383640549,837.7808237889657,828.3391087868577,829.9208374023438,44076470,3626.119100844942,3639.3946414861102,3595.8699258439583,3603.26611328125,1682889,2532.2267419186223,2557.5600546716296,2525.4453326827506,2551.5537109375,1635216
2023-12-29,1295.958012986606,1297.3973111899322,1280.1748079960485,1282.97900390625,10864584,825.9056537355337,834.6173398672829,825.4189680232558,831.8675537109375,25011426,3595.774833524974,3624.7914635502243,3570.5512149274923,3597.102294921875,1574996,2551.553802241136,2583.8139832066663,2539.395656515547,2580.76220703125,1305681
2024-01-01,1280.7952766903763,1293.848686885263,1277.1223881648045,1285.609619140625,4030540,830.285869252277,831.8189412093673,823.4722689184366,826.4410400390625,14239686,3593.8784899629513,3633.705111751459,3577.7581906676032,3613.88671875,825907,2580.6655365253914,2586.042036390785,2555.622664857802,2571.849609375,526353
2024-01-02,1283.0039664322292,1297.8937610136477,1277.0480485996618,1296.255859375,7448800,826.7817032735886,828.7284461026671,821.8661301022644,826.9276733398438,29242092,3613.887061377392,3613.887061377392,3572.306075179335,3587.4306640625,1344068,2565.3104502329275,2571.0746012599616,2525.590764258777,2532.178466796875,1310629
2024-01-03,1295.412048372221,1307.3238832997818,1279.132516403198,1282.16015625,9037536,828.3390555600513,829.653083176837,812.2540695245034,814.176513671875,28389762,3572.0686772686777,3576.667796440322,3496.255904152082,3500.712646484375,1803075,2517.8402597909844,2546.5160264599535,2514.4980412627583,2525.154541015625,1008270
2024-01-04,1284.4928354763001,1295.337616733607,1280.0755785995668,1288.7860107421875,9612778,816.6586370098769,824.907936188308,813.1058074949292,822.9125366210938,26734056,3510.1951028326184,3526.552465032622,3462.071269113768,3477.0537109375,3598144,2525.1548605994217,2541.0911263070216,2507.232563292262,2511.592041015625,1376844
2024-01-05,1291.8881165287519,1300.3009471094986,1289.456165302221,1294.2705078125,8086406,821.1118277236433,829.7504992888211,811.8404409559379,818.7026977539062,31889470,3484.829351387596,3553.8147487517995,3484.687206057707,3544.474365234375,1963127,2513.965349000277,2547.7754242124856,2513.965349000277,2538.233154296875,1150738
2024-01-08,1295.4120337021336,1306.3063750382337,1275.0378087074926,1284.1702880859375,7734652,816.9020369293803,818.7757651976441,807.8983504931613,809.577392578125,17998470,3544.473978817564,3546.228339065878,3482.363421638925,3487.958251953125,1067805,2542.9801688215775,2543.9974275868444,2486.355444745482,2497.738525390625,1189828
2024-01-09,1290.448874370277,1293.8239187379374,1279.1326061603381,1280.7705078125,5403074,811.3781093874959,816.5613241836867,801.4497088247701,803.2747802734375,25326888,3517.9705232630245,3558.1765819638836,3492.1780927137597,3498.9580078125,1370944,2501.904261555248,2508.1527988608696,2491.247760671714,2499.191650390625,1017205
